,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
603,flat,ramprastha the atrium,sector 37d,0.9,6224.0,3,3,2,13.0,Moderately Old,1185.0,0,0,0,0,0,2,37,"28.4478° N, 76.9703° E",28.4478,76.9703
604,flat,experion windchants,sector 112,3.1,20667.0,2,2,3,9.0,Moderately Old,1667.0,1,1,1,0,0,1,80,"28.5189° N, 77.0183° E",28.5189,77.0183
605,house,international city by sobha phase 1,sector 109,6.3,9000.0,4,5,3+,2.0,Moderately Old,7000.0,0,0,0,0,0,1,122,"28.5073° N, 77.0089° E",28.5073,77.0089
606,house,independent,sector 7,1.2,11194.0,2,4,2,3.0,Old Property,1072.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
607,flat,pareena coban residences,sector 99a,1.1,7097.0,2,2,3,9.0,New Property,1368.0,1,0,0,0,0,0,88,"28.4561° N, 76.9542° E",28.4561,76.9542
608,flat,pareena laxmi apartments,sector 99a,0.3,5425.0,2,1,2,5.0,New Property,511.0,0,0,0,0,0,0,66,"28.4561° N, 76.9542° E",28.4561,76.9542
609,flat,ats kocoon,sector 109,2.22,10597.0,3,4,3,14.0,Moderately Old,1860.0,1,1,1,1,0,0,45,"28.5073° N, 77.0089° E",28.5073,77.0089
610,house,ardee city,sector 52,2.25,16071.0,3,3,3,4.0,New Property,1800.0,0,1,0,0,0,1,22,"28.4379° N, 77.0785° E",28.4379,77.0785
611,flat,awho sispal vihar,sector 49,2.0,7262.0,4,3,3+,4.0,Old Property,2492.0,0,0,0,0,0,0,65,"28.4121° N, 77.0480° E",28.4121,77.048
612,house,independent,sector 9,1.25,8735.0,3,6,3+,3.0,Old Property,1431.0,0,0,0,0,0,0,0,"28.4603° N, 77.0000° E",28.4603,77.0
613,house,international city by sobha phase 1,sector 109,5.7,10556.0,4,5,3+,3.0,Moderately Old,5400.0,1,1,1,1,0,0,160,"28.5073° N, 77.0089° E",28.5073,77.0089
614,flat,essel towers,sector 14,2.75,12500.0,4,5,3+,8.0,Old Property,2200.0,1,1,0,0,0,2,128,"28.4711° N, 77.0454° E",28.4711,77.0454
615,flat,ats triumph,sector 104,2.6,8254.0,4,4,3+,12.0,Moderately Old,2851.0,0,1,0,0,0,0,118,"28.4788° N, 76.9960° E",28.4788,76.996
616,flat,tulip violet,sector 69,1.68,8358.0,4,4,2,7.0,Moderately Old,1819.0,0,0,0,0,0,0,127,"28.3966° N, 77.0341° E",28.3966,77.0341
617,flat,bestech park view residency,sector 2,1.01,7138.0,2,2,3,0.0,Moderately Old,1281.0,0,0,0,0,0,0,92,"28.5095° N, 77.0320° E",28.5095,77.032
618,flat,shree vardhman flora,sector 90,1.27,4951.0,4,5,2,9.0,New Property,2248.0,1,1,0,0,0,0,83,"28.4085° N, 76.9369° E",28.4085,76.9369
619,flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10492.0,2,2,2,10.0,Moderately Old,828.0,0,0,0,0,0,0,132,"28.4750° N, 76.9715° E",28.475,76.9715
620,house,palam vihar extension west zone rwa,sector 2,0.4,4444.0,3,4,2,2.0,Old Property,900.0,0,0,0,0,0,0,36,"28.5095° N, 77.0320° E",28.5095,77.032
621,flat,emaar mgf the enclave,sector 66,1.9,10556.0,3,4,2,8.0,Moderately Old,1850.0,0,1,0,0,0,1,174,"28.3925° N, 77.0541° E",28.3925,77.0541
622,flat,shree vardhman flora,sector 90,0.65,4815.0,2,2,3,10.0,Moderately Old,1222.0,1,0,0,0,0,1,83,"28.4085° N, 76.9369° E",28.4085,76.9369
623,flat,conscient heritage max,sector 102,1.78,9218.0,3,4,3+,5.0,Moderately Old,1748.0,0,1,0,0,0,0,125,"28.4750° N, 76.9715° E",28.475,76.9715
624,flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,5.0,Moderately Old,1466.0,0,0,0,0,0,0,44,"28.5073° N, 77.0089° E",28.5073,77.0089
625,flat,rwa,sector 7,0.48,6000.0,3,2,1,1.0,New Property,889.0,0,0,0,0,0,0,21,"28.4644° N, 77.0143° E",28.4644,77.0143
626,flat,shree vardhman mantra,sector 67,0.56,7000.0,2,2,1,8.0,New Property,889.0,0,0,0,0,0,0,65,"28.3859° N, 77.0608° E",28.3859,77.0608
627,flat,ats triumph,sector 104,2.63,9564.0,4,4,3+,21.0,Moderately Old,2953.0,0,1,0,0,0,1,161,"28.4788° N, 76.9960° E",28.4788,76.996
628,flat,imt view society,manesar,0.95,3652.0,3,4,3,6.0,Moderately Old,2232.0,0,1,0,0,0,0,81,"28.3515° N, 76.9428° E",28.3515,76.9428
629,flat,sunischit apartments,sector 54,1.75,7955.0,3,3,3+,6.0,Moderately Old,2100.0,0,1,0,0,0,1,126,"28.4348° N, 77.1089° E",28.4348,77.1089
630,house,independent,sector 12,1.35,12217.0,2,5,1,3.0,Old Property,2052.0,0,0,0,0,0,0,31,"28.4723° N, 77.0320° E",28.4723,77.032
631,flat,ireo uptown,sector 66,1.5,11219.0,2,3,3,1.0,Moderately Old,1330.0,0,1,0,0,1,1,79,"28.3925° N, 77.0541° E",28.3925,77.0541
632,flat,ss the leaf,sector 85,2.2,11179.0,4,5,3+,4.0,Moderately Old,2390.0,0,1,0,1,0,0,174,"28.4042° N, 76.9513° E",28.4042,76.9513
633,flat,dlf new town heights,sector 86,1.25,6477.0,3,4,3+,2.0,Moderately Old,1747.0,0,1,0,1,0,0,65,"28.3986° N, 76.9384° E",28.3986,76.9384
634,flat,smart world gems,sector 89,0.95,8903.0,2,2,2,1.0,Moderately Old,804.0,1,0,0,0,0,0,122,"28.4253° N, 76.9439° E",28.4253,76.9439
635,house,independent,sector 47,4.3,29312.0,3,4,2,2.0,Moderately Old,1467.0,0,0,0,0,1,0,0,"28.4276° N, 77.0492° E",28.4276,77.0492
636,house,emaar emerald hills,sector 65,12.5,34722.0,4,4,3+,2.0,Moderately Old,3600.0,1,1,0,0,0,0,56,"28.4030° N, 77.0690° E",28.403,77.069
637,house,independent,sector 3,0.92,15257.0,4,1,0,1.0,Old Property,603.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
638,flat,tulip lemon,sector 69,0.62,12863.0,2,2,1,4.0,Moderately Old,536.0,0,0,0,0,0,1,108,"28.3966° N, 77.0341° E",28.3966,77.0341
639,flat,palam vihar extension west zone rwa,sector 2,0.2,4000.0,1,1,1,1.0,Moderately Old,556.0,0,0,0,0,1,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
640,flat,adani m2k oyster grande,sector 102,2.35,8468.0,3,3,3,14.0,Moderately Old,2351.0,1,1,0,0,0,1,165,"28.4750° N, 76.9715° E",28.475,76.9715
641,flat,shree arihant apartment,sector 54,1.5,8108.0,3,3,3+,4.0,Moderately Old,1700.0,0,0,0,1,0,1,75,"28.4348° N, 77.1089° E",28.4348,77.1089
642,flat,rof ananda,sector 95,0.2,5464.0,1,1,1,10.0,Moderately Old,407.0,0,0,0,0,0,0,82,"28.4172° N, 76.9081° E",28.4172,76.9081
643,flat,adani m2k oyster grande,sector 102,1.95,7561.0,3,4,3,9.0,Moderately Old,2334.0,1,1,0,0,0,1,83,"28.4750° N, 76.9715° E",28.475,76.9715
644,flat,shree vardhman victoria,sector 70,1.23,9111.0,2,2,3,1.0,Moderately Old,1222.0,1,0,0,0,0,0,43,"28.3968° N, 77.0233° E",28.3968,77.0233
645,flat,smart world gems,sector 89,0.9,8160.0,2,2,2,3.0,New Property,998.0,1,0,0,0,1,0,95,"28.4253° N, 76.9439° E",28.4253,76.9439
646,flat,m3m capital,sector 113,2.87,12489.0,4,4,3+,3.0,Under Construction,2553.0,0,1,0,0,0,0,65,"28.5287° N, 77.0233° E",28.5287,77.0233
647,flat,hsiidc sidco shivalik apartments,manesar,0.85,5102.0,3,2,2,5.0,Moderately Old,1508.0,0,0,0,0,0,0,0,"28.3515° N, 76.9428° E",28.3515,76.9428
648,house,ansal sushant lok plots,sector 43,11.5,17692.0,7,8,3+,3.0,Old Property,9000.0,0,1,1,1,0,1,31,"28.4629° N, 77.0772° E",28.4629,77.0772
649,house,independent,sector 41,7.25,29293.0,9,8,3,4.0,Old Property,2475.0,0,1,0,0,0,1,94,"28.4557° N, 77.0632° E",28.4557,77.0632
650,flat,spaze privy at,sector 84,1.2,7453.0,2,2,3,3.0,Moderately Old,1457.0,1,0,0,0,0,1,133,"28.3979° N, 76.9736° E",28.3979,76.9736
651,flat,vatika lifestyle homes,sector 83,1.15,6553.0,3,2,3,15.0,Moderately Old,1588.0,0,0,0,0,0,0,37,"28.3986° N, 76.9647° E",28.3986,76.9647
652,flat,bestech park view ananda,sector 81,1.4,7735.0,3,3,3+,6.0,Moderately Old,1475.0,0,0,0,0,0,0,95,"28.3867° N, 76.9485° E",28.3867,76.9485
653,flat,smart world gems,sector 89,1.0,9009.0,2,2,3,3.0,New Property,1233.0,1,0,0,0,1,0,99,"28.4253° N, 76.9439° E",28.4253,76.9439
654,flat,supertech araville,sector 79,0.9,6950.0,2,2,0,12.0,Moderately Old,1295.0,0,0,0,0,0,0,0,"28.3624° N, 76.9787° E",28.3624,76.9787
655,house,suncity essel towers,sector 28,8.95,17900.0,5,6,3+,4.0,Old Property,5000.0,0,0,0,0,0,0,0,"28.4728° N, 77.0865° E",28.4728,77.0865
656,flat,chd avenue,sector 71,1.25,6596.0,3,4,2,14.0,Moderately Old,1577.0,1,1,0,1,1,2,128,"28.4104° N, 77.0281° E",28.4104,77.0281
657,house,4s aradhya homes,sector 67a,1.83,6778.0,4,4,2,4.0,New Property,2700.0,0,0,0,1,0,1,145,"28.3960° N, 77.0372° E",28.396,77.0372
658,house,independent,sector 7,1.35,4545.0,4,5,0,3.0,Old Property,330.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
659,house,dlf city plots phase 2,sector 25,4.5,33333.0,5,3,2,3.0,Old Property,1350.0,0,0,1,1,0,0,25,"28.4844° N, 77.0860° E",28.4844,77.086
660,flat,sare crescent parc royal greens phase 1,sector 92,0.75,4325.0,4,4,3+,3.0,Moderately Old,1734.0,0,0,0,0,0,0,93,"28.4079° N, 76.9153° E",28.4079,76.9153
661,flat,vatika sovereign next sector-82 a gurgaon,sector 82a,2.91,6700.0,4,4,3,6.0,Under Construction,3902.0,1,1,1,0,0,1,79,"28.3858° N, 76.9686° E",28.3858,76.9686
662,flat,lotus homz,sector 111,0.5,14837.0,1,1,1,2.0,Moderately Old,374.0,0,0,0,0,0,2,72,"28.5238° N, 77.0320° E",28.5238,77.032
663,flat,orchid petals,sector 49,1.95,9974.0,3,3,3,2.0,Old Property,1633.0,0,0,0,0,0,1,90,"28.4121° N, 77.0480° E",28.4121,77.048
664,house,independent,sector 4,0.8,11852.0,2,3,1,2.0,Old Property,675.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
665,flat,maxworth city residences,sector 10a,0.8,6400.0,2,3,2,9.0,New Property,1389.0,0,0,0,0,0,0,46,"28.4469° N, 77.0106° E",28.4469,77.0106
666,flat,pareena laxmi apartments,sector 99a,0.32,6107.0,2,2,2,2.0,New Property,473.0,0,0,0,0,0,0,50,"28.4561° N, 76.9542° E",28.4561,76.9542
667,flat,m3m golfestate,sector 65,5.0,18519.0,3,3,3+,28.0,Moderately Old,2800.0,0,1,0,1,0,1,165,"28.4030° N, 77.0690° E",28.403,77.069
668,flat,smart world gems,sector 89,1.1,9973.0,3,1,0,0.0,Moderately Old,1103.0,0,0,0,0,0,0,45,"28.4253° N, 76.9439° E",28.4253,76.9439
669,flat,tulip violet,sector 69,1.5,10714.0,3,3,2,8.0,Moderately Old,1492.0,0,0,0,1,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
670,flat,viridian the plaza 106,sector 106,0.39,5571.0,1,1,1,7.0,Moderately Old,567.0,0,0,0,0,0,0,130,"28.5007° N, 77.0003° E",28.5007,77.0003
671,flat,hsiidc sidco shivalik apartments,manesar,0.73,3559.0,3,3,3+,2.0,Moderately Old,1705.0,0,1,0,0,0,0,80,"28.3515° N, 76.9428° E",28.3515,76.9428
672,house,signature global city 92,sector 92,0.75,7821.0,2,2,3,1.0,Moderately Old,959.0,0,0,0,0,0,0,46,"28.4079° N, 76.9153° E",28.4079,76.9153
673,flat,surendra avenue 69,sector 69,0.75,6818.0,2,2,2,4.0,Moderately Old,1100.0,0,0,0,0,0,0,0,"28.3966° N, 77.0341° E",28.3966,77.0341
674,flat,deepak minda,manesar,1.25,4715.0,4,4,3+,6.0,Moderately Old,2946.0,0,0,0,0,0,1,44,"28.3515° N, 76.9428° E",28.3515,76.9428
675,house,ansal api esencia,sector 67,5.46,24170.0,4,5,3+,2.0,Moderately Old,2259.0,1,0,1,1,0,1,103,"28.3859° N, 77.0608° E",28.3859,77.0608
676,flat,m3m heights,sector 65,2.86,13999.0,3,3,3,45.0,Moderately Old,2267.0,0,1,0,0,0,0,48,"28.4030° N, 77.0690° E",28.403,77.069
677,flat,sobha city,sector 108,2.6,15196.0,3,3,2,8.0,Moderately Old,1548.0,0,0,0,0,0,0,99,"28.5134° N, 76.9830° E",28.5134,76.983
678,flat,apex our homes,sector 37c,0.33,3568.0,2,2,1,3.0,Moderately Old,850.0,0,0,0,0,0,1,158,"28.4515° N, 76.9882° E",28.4515,76.9882
679,flat,tulip purple,sector 69,1.8,9000.0,4,5,3+,4.0,Moderately Old,2200.0,0,1,0,0,0,0,165,"28.3966° N, 77.0341° E",28.3966,77.0341
680,flat,m3m skywalk,sector 74,2.25,13636.0,3,3,2,9.0,Moderately Old,1938.0,0,1,0,0,0,1,174,"28.4158° N, 77.0118° E",28.4158,77.0118
681,flat,shree vardhman victoria,sector 70,1.6,8205.0,3,5,3,6.0,Moderately Old,2167.0,0,1,0,0,0,0,174,"28.3968° N, 77.0233° E",28.3968,77.0233
682,flat,tata primanti,sector 72,5.0,11364.0,4,4,3+,2.0,New Property,4000.0,1,1,1,0,0,1,174,"28.4225° N, 77.0211° E",28.4225,77.0211
683,flat,ats marigold,sector 89,1.5,8499.0,3,3,3,5.0,Under Construction,1480.0,0,0,0,0,0,0,96,"28.4253° N, 76.9439° E",28.4253,76.9439
684,flat,puri emerald bay,sector 104,2.55,10408.0,4,4,3+,5.0,Moderately Old,2303.0,0,1,0,0,0,0,49,"28.4788° N, 76.9960° E",28.4788,76.996
685,flat,ansal heights 86,sector 86,1.3,4666.0,4,6,2,11.0,New Property,2521.0,0,1,0,0,1,0,86,"28.3986° N, 76.9384° E",28.3986,76.9384
686,flat,tulip violet,sector 69,1.32,8413.0,3,3,1,12.0,Moderately Old,1419.0,0,0,0,1,0,1,86,"28.3966° N, 77.0341° E",28.3966,77.0341
687,flat,ss the leaf,sector 85,2.2,6934.0,4,5,3+,4.0,Moderately Old,2545.0,0,0,0,0,0,0,106,"28.4042° N, 76.9513° E",28.4042,76.9513
688,flat,bestech park view ananda,sector 81,1.45,8011.0,3,3,3,8.0,Moderately Old,1650.0,0,0,0,0,1,1,128,"28.3867° N, 76.9485° E",28.3867,76.9485
689,flat,ramsons kshitij,sector 95,0.22,6471.0,1,1,1,2.0,New Property,308.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
690,flat,sobha city,sector 108,2.45,14040.0,3,3,3,15.0,Moderately Old,1460.0,0,0,0,0,0,0,49,"28.5134° N, 76.9830° E",28.5134,76.983
691,house,suncity avenue 76,sector 76,0.75,10067.0,2,2,2,11.0,New Property,745.0,0,0,0,0,0,0,40,"28.3935° N, 76.9888° E",28.3935,76.9888
692,flat,emaar gurgaon greens,sector 102,1.4,8485.0,3,3,3,10.0,Moderately Old,1300.0,0,1,0,0,0,0,46,"28.4750° N, 76.9715° E",28.475,76.9715
693,flat,ss the leaf,sector 85,1.2,9677.0,2,2,3+,9.0,Moderately Old,1491.0,0,0,1,0,0,0,148,"28.4042° N, 76.9513° E",28.4042,76.9513
694,flat,central park flower valley,sector 33,1.4,21538.0,3,3,3,2.0,Under Construction,588.0,0,0,0,0,0,0,54,"28.4420° N, 77.0207° E",28.442,77.0207
695,flat,dlf the ultima,sector 81,2.7,12802.0,3,3,3,15.0,Moderately Old,2343.0,0,1,0,0,0,1,49,"28.3867° N, 76.9485° E",28.3867,76.9485
696,flat,emaar palm gardens,sector 83,1.8,9474.0,3,3,3+,9.0,Moderately Old,1719.0,0,0,0,0,0,0,55,"28.3986° N, 76.9647° E",28.3986,76.9647
697,house,independent,sector 3,0.8,8155.0,2,4,1,2.0,Old Property,981.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
698,house,dlf city plots phase 2,sector 25,6.3,35000.0,4,4,3+,2.0,Old Property,1800.0,0,1,1,0,0,0,89,"28.4844° N, 77.0860° E",28.4844,77.086
699,house,emaar mgf marbella,sector 66,12.0,38095.0,5,6,3+,4.0,New Property,3150.0,0,1,0,1,0,0,38,"28.3925° N, 77.0541° E",28.3925,77.0541
700,flat,kendriya vihar,sector 56,0.55,9016.0,1,2,1,0.0,Old Property,678.0,0,0,0,0,0,0,68,"28.4245° N, 77.0991° E",28.4245,77.0991
701,flat,central park flower valley,sector 33,1.55,11923.0,3,3,3+,7.0,New Property,1444.0,0,0,0,0,0,1,28,"28.4420° N, 77.0207° E",28.442,77.0207
702,flat,dlf regency park,sector 28,2.26,13697.0,3,3,2,19.0,Old Property,1700.0,0,1,0,0,0,0,158,"28.4728° N, 77.0865° E",28.4728,77.0865
703,flat,godrej aria,sector 79,1.1,7774.0,2,2,3+,4.0,New Property,1223.0,0,0,0,0,0,1,49,"28.3624° N, 76.9787° E",28.3624,76.9787
704,flat,allure homes,sector 12,0.72,7273.0,2,2,1,2.0,Moderately Old,1100.0,0,0,0,0,1,1,16,"28.4723° N, 77.0320° E",28.4723,77.032
705,flat,orris aster court premier,sector 85,1.45,6840.0,3,4,2,3.0,New Property,1616.0,0,1,0,0,0,0,16,"28.4042° N, 76.9513° E",28.4042,76.9513
706,flat,dlf the icon,sector 43,6.0,26087.0,4,4,3+,18.0,Old Property,2556.0,0,1,0,0,0,1,150,"28.4629° N, 77.0772° E",28.4629,77.0772
707,flat,emaar digihomes,sector 62,2.1,14257.0,2,2,2,30.0,New Property,1365.0,0,1,0,0,0,0,52,"28.4139° N, 77.0886° E",28.4139,77.0886
708,flat,smart world orchard,sector 61,1.7,15004.0,2,2,2,4.0,Under Construction,1278.0,0,0,0,0,0,0,24,"28.4050° N, 77.0963° E",28.405,77.0963
709,house,unitech aspen greens,sector 50,6.8,31481.0,4,5,3,3.0,Old Property,220.0,1,1,0,0,0,1,111,"28.4178° N, 77.0628° E",28.4178,77.0628
